,OUTPUT_FILE,ID,LOOP_NAME,LINK,TAGS,BPM,KEY,DESCRIPTION
513,synth-lead-1-squire-strat-song.mp3,17117,Synth Lead 1 - Squire Strat Song,http://www.looperman.com/media/loops/913071/looperman-l-0913071-0139790-synth-lead-1-squire-strat-song.mp3,"140 bpm,Trip Hop Loops,Synth Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Played through midi controller using Sektor Plugin 
Amin/Cmaj
"
514,reflexaudiotech1-plucks.mp3,18721,Plucks,http://www.looperman.com/media/loops/1031881/looperman-l-1031881-0069716-reflexaudiotech1-plucks.mp3,"140 bpm,Chill Out Loops,Synth Loops,2.31 MB,wav,Key : G",140,G,"
	Description : Square/saw wave, moderate delay.
"
515,21-savage-type.mp3,22589,21 Savage Type,http://www.looperman.com/media/loops/2921434/looperman-l-2921434-0189695-21-savage-type.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Dm me for exlusive loops
"
516,danfu-spacey-beeps.mp3,17019,Spacey Beeps,http://www.looperman.com/media/loops/905830/looperman-l-0905830-0059704-danfu-spacey-beeps.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Nice ambient beeps. Good for dubstep or DnB. Please link me if you decide to use it.
"
517,theofficialfrostbite-vendetta-dubstep-bass-loop.mp3,15267,Vendetta - Dubstep Bass Loop,http://www.looperman.com/media/loops/797099/looperman-l-0797099-0057680-theofficialfrostbite-vendetta-dubstep-bass-loop.mp3,"140 bpm,Dubstep Loops,Bass Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : This is the set of loops im doing called Vendetta, these will not be a song but a set for the Looperman community! I made these with Acid Music Studio 5.0. Enjoy!
Vendetta - Groove Loop - https://www.looperman.com/loops/detail/57652
Vendetta - Drum Loop - https://www.looperman.com/loops/detail/57678
Vendetta – FX Loop - https://www.looperman.com/loops/detail/57681
"
518,finally-made-it-strings.mp3,21273,Finally Made It Strings,http://www.looperman.com/media/loops/2855214/looperman-l-2855214-0155908-finally-made-it-strings.mp3,"140 bpm,Hip Hop Loops,Strings Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Link Link Link
"
519,bdenney-wompy-dubstep-bass-drop.mp3,15370,Wompy Dubstep Bass Drop,http://www.looperman.com/media/loops/805869/looperman-l-0805869-0091679-bdenney-wompy-dubstep-bass-drop.mp3,"140 bpm,Dubstep Loops,Bass Synth Loops,3.47 MB,wav,Key : Unknown",140,Unknown,"
	Description : My first loop Ive uploaded in a while! I hope you all enjoy. Messing around with Serum and made this beauty. Please link me to any tracks you make with this loop! Feedback is greatly appreciated.
Cheers
"
520,rickmassacre-synth-arp-3.mp3,16229,Synth Arp 3,http://www.looperman.com/media/loops/853544/looperman-l-0853544-0079439-rickmassacre-synth-arp-3.mp3,"140 bpm,Dub Loops,Synth Loops,3.47 MB,wav,Key : C",140,C,"
	Description : Go to my profile to find a download link to all my loops and samples. including ones not yet uploaded to looperman!
"
521,100percent102-dagger.mp3,15439,Dagger,http://www.looperman.com/media/loops/813845/looperman-l-0813845-0093346-100percent102-dagger.mp3,"140 bpm,Rock Loops,Guitar Electric Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Guitar Recorded in Reason and chopped up
"
522,followthelight-duck-duck-goose.mp3,16910,Duck Duck Goose,http://www.looperman.com/media/loops/898081/looperman-l-0898081-0066741-followthelight-duck-duck-goose.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Duck Duck Goose?
"
523,kingadz12-bass-v2-yup-140bpm.mp3,12116,Bass V2 - Yup 140BPM,http://www.looperman.com/media/loops/585857/looperman-l-0585857-0063698-kingadz12-bass-v2-yup-140bpm.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Something i am working on. Use however you want to. Helps you, makes me happy :D
"
524,stuck-in-a-loop.mp3,23049,Stuck In A Loop,http://www.looperman.com/media/loops/2943574/looperman-l-2943574-0186973-stuck-in-a-loop.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Enjoy
"
525,crying.mp3,22990,Crying,http://www.looperman.com/media/loops/2940515/looperman-l-2940515-0155922-crying.mp3,"140 bpm,Orchestral Loops,Strings Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Im sorry, but I do not understand what it means to indicate the key .. no, I understand that we are talking about a note, but I do not know them.
"
526,juice-wrld-flute.mp3,21305,JUICE WRLD FLUTE,http://www.looperman.com/media/loops/2856554/looperman-l-2856554-0183643-juice-wrld-flute.mp3,"140 bpm,Hip Hop Loops,Flute Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : () goes with plucks
"
527,necroshadow-some-dubstep-wobbles.mp3,17228,Some Dubstep Wobbles,http://www.looperman.com/media/loops/919754/looperman-l-0919754-0061045-necroshadow-some-dubstep-wobbles.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : wobble loop
"
528,reflexaudiotech1-chord-pad.mp3,18723,Chord Pad,http://www.looperman.com/media/loops/1031881/looperman-l-1031881-0069714-reflexaudiotech1-chord-pad.mp3,"140 bpm,Chill Out Loops,Pad Loops,2.31 MB,wav,Key : G",140,G,"
	Description : First loop here... deep/airy pad. Chords are C, G, Em, D.
"
529,lead-1-travis-scott-type-darkness.mp3,23795,LEAD 1 Travis Scott Type - Darkness,http://www.looperman.com/media/loops/2974946/looperman-l-2974946-0184435-lead-1-travis-scott-type-darkness.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Mix with other stems I uploaded
"
530,another-loop.mp3,20441,Another Loop,http://www.looperman.com/media/loops/2825675/looperman-l-2825675-0141780-another-loop.mp3,"140 bpm,Hip Hop Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : D#",140,D#,"
	Description : Enjoy !
"
531,explicitcontent-trancestep-xilent-style.mp3,16886,TranceStep - Xilent Style,http://www.looperman.com/media/loops/895314/looperman-l-0895314-0058927-explicitcontent-trancestep-xilent-style.mp3,"140 bpm,Dubstep Loops,Bass Loops,2.31 MB,wav,Key : D",140,D,"
	Description : First Loop! I hope you like it. Its a Trancey Dubstep style, inspired by such artists as Seven Lions and Xilent. This sort of style of dubstep seems to be becoming more and more popular, so I thought I would make a loop to give to you! Enjoy! Please Credit me in Songs that you publish
"
532,smooth-piano-melodie.mp3,23756,Smooth Piano Melodie,http://www.looperman.com/media/loops/2974288/looperman-l-2974288-0194704-smooth-piano-melodie.mp3,"140 bpm,Hip Hop Loops,Rhodes Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : if you do somethinkg please leave a link below ;)
"
533,6stringsofdoom-piano-thoughts-7-pt-1-bells.mp3,12870,Piano Thoughts 7 PT 2 Bells,http://www.looperman.com/media/loops/641036/looperman-l-0641036-0125672-6stringsofdoom-piano-thoughts-7-pt-1-bells.mp3,"140 bpm,Soul Loops,Bells Loops,2.31 MB,wav,Key : G",140,G,"
	Description : Please post links in the comments if you use this loop. Thank you!
Key is G Major
"
534,sad-flute-bells.mp3,20813,SAD FLUTE BELLS,http://www.looperman.com/media/loops/2837417/looperman-l-2837417-0136635-sad-flute-bells.mp3,"140 bpm,Trap Loops,Flute Loops,2.31 MB,wav,Key : G",140,G,"
	Description : FREE LOOP!
"
535,lil-tecca-x-playboi-carti-loop.mp3,23909,Lil Tecca X Playboi Carti Loop,http://www.looperman.com/media/loops/2980473/looperman-l-2980473-0171706-lil-tecca-x-playboi-carti-loop.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : F,Reason",140,F,"
	Description : Happy, melodic loop to similar to ransom by lil tecca
other potential artists: lil yachty, rich the kid, famous dex, lil mosey, nick mira
chord progression: F, A, C, E, D, E
"
536,flute-loop-2-with-halftime.mp3,15646,Flute Loop 2 With Halftime,http://www.looperman.com/media/loops/826800/looperman-l-0826800-0168226-flute-loop-2-with-halftime.mp3,"140 bpm,Trap Loops,Flute Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : If You Have Used This Loop Leave Some Feedback Or Say Thanks.
Posting A Link To The Track You Made Is A Huge Plus.
Apart From Being The Right Thing To Do It Also Encourages Artists To Upload More Loops/Samples.
"
537,striddy2-nice-electronic-bass-line.mp3,18485,Nice Electronic Bass Line,http://www.looperman.com/media/loops/1014075/looperman-l-1014075-0067225-striddy2-nice-electronic-bass-line.mp3,"140 bpm,Electronic Loops,Bass Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : This not only sounds nice but also loops like a charm :) Made using FL Studio.
This is actually the main bass line from my song, Skid.
"
538,trap-bells-loop.mp3,21701,Trap Bells Loop,http://www.looperman.com/media/loops/2874122/looperman-l-2874122-0142149-trap-bells-loop.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Created by KCKNDR using reFX Nexus.
It is completely free and original.
"
540,6lack-x-phora-type-sample-140bpm.mp3,20691,6LACK X PHORA TYPE SAMPLE 140BPM,http://www.looperman.com/media/loops/2834277/looperman-l-2834277-0168577-6lack-x-phora-type-sample-140bpm.mp3,"140 bpm,RnB Loops,Piano Loops,2.31 MB,wav,Key : G#,FL Studio",140,G#,"
	Description : made w FL Keys
for sample packs & drum kits go to the link in my profile description.
phora,6lack,partynextdoor,sad,ambient,rnb
"
541,jayjaybb-growley-dave-synth-2.mp3,15139,Growley Dave Synth 2,http://www.looperman.com/media/loops/789156/looperman-l-0789156-0060860-jayjaybb-growley-dave-synth-2.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : synth 2 too my tune growley dave
"
542,nemou-robo-disco.mp3,3420,Robo Disco,http://www.looperman.com/media/loops/152307/looperman-l-0152307-0007881-nemou-robo-disco.mp3,"140 bpm,Electronic Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description :
"
543,snipsukz-danjer-140bpm.mp3,15426,Danjer - 140bpm,http://www.looperman.com/media/loops/813565/looperman-l-0813565-0068933-snipsukz-danjer-140bpm.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : My first uploaded loop. Hiphop/Trapish. Just Fn around. Lets see if anybody likes...Also, should I not Pan it?
"
544,kingadz12-synth-super-space-adventure-time-140bpm.mp3,12108,Synth - Super Space Adventure Time 140BPM,http://www.looperman.com/media/loops/585857/looperman-l-0585857-0063814-kingadz12-synth-super-space-adventure-time-140bpm.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : No credit needed.
"
545,dubtek-dubstep-bass-c.mp3,15752,Dubstep Bass C,http://www.looperman.com/media/loops/831304/looperman-l-0831304-0067949-dubtek-dubstep-bass-c.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,4.61 MB,wav,Key : Unknown",140,Unknown,"
	Description : rolls at 140bpm ...
Enjoy, Let me know what you make with it!
"
546,l-i-p-s.mp3,19991,L I P S,http://www.looperman.com/media/loops/2809530/looperman-l-2809530-0156646-l-i-p-s.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : ok this one is smooth
Hip Hop bells pad piano
"
547,rojo95-lights-remix-lead.mp3,16276,Lights Remix Lead,http://www.looperman.com/media/loops/857244/looperman-l-0857244-0070942-rojo95-lights-remix-lead.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : A loop from my lights remix
"
548,glockenspiel-tings.mp3,20673,Glockenspiel Tings,http://www.looperman.com/media/loops/2833937/looperman-l-2833937-0174193-glockenspiel-tings.mp3,"140 bpm,Hip Hop Loops,Bells Loops,2.31 MB,wav,Key : Cm,FL Studio",140,Cm,"
	Description : You can comment your links to the tracks you made using this loop.
"
549,philemonster1-sexy-but-dirty-bell.mp3,19228,Sexy But Dirty Bell,http://www.looperman.com/media/loops/1060142/looperman-l-1060142-0101800-philemonster1-sexy-but-dirty-bell.mp3,"140 bpm,Trap Loops,Bells Loops,2.31 MB,wav,Key : G",140,G,"
	Description : Sounds like freddy krugar ya ya ya
"
550,electrohappens-simple-dubstep-synth.mp3,16463,Simple Dubstep Synth,http://www.looperman.com/media/loops/869688/looperman-l-0869688-0063309-electrohappens-simple-dubstep-synth.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Goes with Simple Dubstep Drums and Simple Dubstep Sub
"
551,reverse-half-timed-piano-140-bpm.mp3,22109,Reverse Half-Timed Piano V1  - 140 BPM,http://www.looperman.com/media/loops/2899262/looperman-l-2899262-0147632-reverse-half-timed-piano-140-bpm.mp3,"140 bpm,Electro Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : I think the title is self-explanatory.
"
552,atlasblue-his-footsteps-piano.mp3,18569,His Footsteps Piano,http://www.looperman.com/media/loops/1018967/looperman-l-1018967-0082969-atlasblue-his-footsteps-piano.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Sounds quite nice to the string.
"
553,sounds-like-dark-trap.mp3,21838,Sounds Like Dark Trap,http://www.looperman.com/media/loops/2885381/looperman-l-2885381-0150307-sounds-like-dark-trap.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Can be used for like underground trap beat
post in the comments your work.
"
554,lil-peep-pad-loop.mp3,20601,Lil Peep Pad Loop,http://www.looperman.com/media/loops/2830823/looperman-l-2830823-0172510-lil-peep-pad-loop.mp3,"140 bpm,Ambient Loops,Pad Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : PROD. MATIJA SREBRE
"
555,ky0sh1r0-fatal-impact.mp3,18989,Fatal Impact,http://www.looperman.com/media/loops/1046123/looperman-l-1046123-0069792-ky0sh1r0-fatal-impact.mp3,"140 bpm,Dubstep Loops,Synth Loops,2.31 MB,wav,Key : C",140,C,"
	Description : A hard hitting synth that sounds like a melodically tuned drill. Probably sounds best in industrial or dubstep but I like experimenting.
"
556,japanese-type-trap-loop.mp3,21705,Japanese Type Trap Loop,http://www.looperman.com/media/loops/2874122/looperman-l-2874122-0139441-japanese-type-trap-loop.mp3,"140 bpm,Trap Loops,Sitar Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Created by KCKNDR using Sakura.
It is completely free and original.
"
557,travis-scott-vocal-loop.mp3,22151,Travis Scott Vocal Loop,http://www.looperman.com/media/loops/2900535/looperman-l-2900535-0163851-travis-scott-vocal-loop.mp3,"140 bpm,Trap Loops,Vocal Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : made up on the spot and recorded at home
post what youve done in the comments
if you wana work together, hit me up on Instagram. my name is on my looperman profile
"
558,quit-life.mp3,19155,Quit Life,http://www.looperman.com/media/loops/1057371/looperman-l-1057371-0159691-quit-life.mp3,"140 bpm,Trap Loops,Strings Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : 140 bpm loop
"
559,maxxplaya100-nes-atmosphere.mp3,17336,NES Atmosphere,http://www.looperman.com/media/loops/925296/looperman-l-0925296-0088382-maxxplaya100-nes-atmosphere.mp3,"140 bpm,Hip Hop Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Another one, havent been on lately, classes and everything. I kidnapped this from an abandoned track. Let me hear what youve got if you can find a use for it. Thanks. Update: SO I decided to finish the track, you can listen to it on my profile
"
560,heres-comethazine-melody-ok.mp3,21760,Heres Comethazine Melody Ok,http://www.looperman.com/media/loops/2876320/looperman-l-2876320-0173397-heres-comethazine-melody-ok.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : C,Logic Pro",140,C,"
	Description : The keys go C, C, C#, C#, C#, C, C, C#, C#, B. Bpm is 140.
If u want me to make u some drums personally for a song for u message me.
"
561,trapkid-beautifull-orchestra.mp3,13763,Beautifull Orchestra,http://www.looperman.com/media/loops/698182/looperman-l-0698182-0063521-trapkid-beautifull-orchestra.mp3,"140 bpm,Hip Hop Loops,Orchestral Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Sounds really nice!
"
562,my-producer-tag-if-you-want-to-add-in-your-tracks.mp3,19990,My Producer Tag If You Want To Add In Your Tracks,http://www.looperman.com/media/loops/2809530/looperman-l-2809530-0156665-my-producer-tag-if-you-want-to-add-in-your-tracks.mp3,"140 bpm,Trap Loops,Fx Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : its optional
"
563,plucked-bass-loop.mp3,19743,Plucked Bass Loop,http://www.looperman.com/media/loops/1094884/looperman-l-1094884-0147668-plucked-bass-loop.mp3,"140 bpm,Chill Out Loops,Bass Guitar Loops,2.31 MB,wav,Key : Unknown,Reaper",140,Unknown,"
	Description : Two tracks
"
564,zooka21-fear-me-bass.mp3,18107,Fear Me - Bass,http://www.looperman.com/media/loops/973843/looperman-l-0973843-0069032-zooka21-fear-me-bass.mp3,"140 bpm,Dubstep Loops,Drum Loops,2.31 MB,wav,Key : C",140,C,"
	Description : If you use one of my loops in your song, I would like to hear it.
"
565,piano-half-time-140-bpm.mp3,25947,Piano Half Time 140 Bpm,http://www.looperman.com/media/loops/3092292/looperman-l-3092292-0181080-piano-half-time-140-bpm.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Piano half time 140 bpm
"
566,departure.mp3,20670,Departure,http://www.looperman.com/media/loops/2833937/looperman-l-2833937-0174972-departure.mp3,"140 bpm,Hip Hop Loops,Piano Loops,2.31 MB,wav,Key : Gm,FL Studio",140,Gm,"
	Description : A simple piano piece I came up with. You can comment your links to the tracks you made using this loop. 
Scale: G Minor
"
567,dark-juicewrld-type-melody.mp3,22212,Dark JuiceWrld Type Melody,http://www.looperman.com/media/loops/2905129/looperman-l-2905129-0145675-dark-juicewrld-type-melody.mp3,"140 bpm,Rap Loops,Bells Loops,2.31 MB,wav,Key : E,FL Studio",140,E,"
	Description : Whats Good Yall, i got another melody for you guys. Sorry for lack of uploading, got some crazy irl events going on right now. Hope yall enjoy the loop, and please link your creations with it please, i wanna hear them.
"
568,thethclovesme-put-that-in-your-pipe-and-smoke-it.mp3,13567,Put That In Your Pipe And Smoke It,http://www.looperman.com/media/loops/689594/looperman-l-0689594-0069461-thethclovesme-put-that-in-your-pipe-and-smoke-it.mp3,"140 bpm,Glitch Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : A glitchy beat. To smoke.
"
569,asterikz-8bit-trap-synth.mp3,7103,8bit Trap Synth,http://www.looperman.com/media/loops/296572/looperman-l-0296572-0088065-asterikz-8bit-trap-synth.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : A cool 8bit lead with some waveform switches to spice it up a bit. Sounds good with reverb and delay!
"
570,bass-crunch-silent-hill-bass.mp3,9168,Bass Crunch - Silent Hill Bass,http://www.looperman.com/media/loops/383121/looperman-l-0383121-0162554-bass-crunch-silent-hill-bass.mp3,"140 bpm,Dubstep Loops,Bass Synth Loops,2.31 MB,wav,Key : G,Reason",140,G,"
	Description : This is the same bass line I made for a Silent Hill Remake that I did.
"
571,whistle-loop.mp3,21859,Whistle Loop,http://www.looperman.com/media/loops/2886897/looperman-l-2886897-0161354-whistle-loop.mp3,"140 bpm,Hip Hop Loops,Woodwind Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Whistle Trap Loop. Comment your beats that you made I would love to hear them!
"
572,21-savage-pluck.mp3,24512,21 Savage Pluck,http://www.looperman.com/media/loops/3005253/looperman-l-3005253-0171199-21-savage-pluck.mp3,"140 bpm,Rap Loops,Percussion Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : plucks
"
573,artificial42-memories-arp-piano.mp3,19164,Memories ARP Piano,http://www.looperman.com/media/loops/1058438/looperman-l-1058438-0107175-artificial42-memories-arp-piano.mp3,"140 bpm,Dubstep Loops,Piano Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Here is a nice ARP piano at 140 bpm inCmaj
"
574,again-remaps.mp3,23770,Again-remaps,http://www.looperman.com/media/loops/2974428/looperman-l-2974428-0181852-again-remaps.mp3,"140 bpm,Hip Hop Loops,Piano Loops,2.31 MB,wav,Key : Unknown,Logic Pro",140,Unknown,"
	Description : show me your beattttttttttttt
"
575,coast.mp3,11390,Coast,http://www.looperman.com/media/loops/526898/looperman-l-0526898-0143742-coast.mp3,"140 bpm,RnB Loops,Guitar Electric Loops,2.31 MB,wav,Key : B",140,B,"
	Description : Email me for collabs & exclusive loops
"
576,bones-type-leads.mp3,26112,Bones Type Leads,http://www.looperman.com/media/loops/3102386/looperman-l-3102386-0184215-bones-type-leads.mp3,"140 bpm,Trap Loops,Pad Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Bones Type Leads 140bpm
"
577,trap-loop-drop-thing.mp3,25295,Trap Loop Drop Thing,http://www.looperman.com/media/loops/3048180/looperman-l-3048180-0173608-trap-loop-drop-thing.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : I dont know if anyone will be able to use this but it sounds pretty cool
"
578,kritex-david-crowe-wobbles.mp3,15551,David Crowe Wobbles,http://www.looperman.com/media/loops/823832/looperman-l-0823832-0079749-kritex-david-crowe-wobbles.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Look up his beatbox wobbles on youtube, might be accurate.
"
579,piano-sad-vibes-trap-loop.mp3,22797,Piano Sad Vibes Trap Loop,http://www.looperman.com/media/loops/2932543/looperman-l-2932543-0188898-piano-sad-vibes-trap-loop.mp3,"140 bpm,Trap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Post the results in comments :)
"
580,robenich-rusko-style-part-1.mp3,13963,Rusko Style-Part 1,http://www.looperman.com/media/loops/719514/looperman-l-0719514-0053744-robenich-rusko-style-part-1.mp3,"140 bpm,Dubstep Loops,Drum Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Intro dubstep beat transitioning into chorus 1.  This is part one of my Rusko Style uploads.  Check out the rest.
"
581,guava-sync.mp3,11937,Guava Sync,http://www.looperman.com/media/loops/571945/looperman-l-0571945-0134837-guava-sync.mp3,"140 bpm,Electronic Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : Also search for Guva Sync
"
582,l0new0lf-all-for-you-super-saw.mp3,18386,All For You Super Saw,http://www.looperman.com/media/loops/1005538/looperman-l-1005538-0082011-l0new0lf-all-for-you-super-saw.mp3,"140 bpm,Dubstep Loops,Synth Loops,3.46 MB,wav,Key : C",140,C,"
	Description : For those you that wanted to remix this here it is. In Cminor
"
583,raptureofficialmusic-genocide-bass-alt-fillers-flux-pavilion-style.mp3,11033,Genocide Bass -ALT Fillers- Flux Pavilion Style,http://www.looperman.com/media/loops/505104/looperman-l-0505104-0052027-raptureofficialmusic-genocide-bass-alt-fillers-flux-pavilion-style.mp3,"140 bpm,Dubstep Loops,Bass Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : New keys and fillers for a breakdown within a track, with fillers inbetween the bass. - If you like my loops and work please like my facebook page (on my profile)
"
584,happy-hate.mp3,23233,Happy Hate,http://www.looperman.com/media/loops/2953593/looperman-l-2953593-0155000-happy-hate.mp3,"140 bpm,Trap Loops,Synth Loops,2.31 MB,wav,Key : C,Ableton Live",140,C,"
	Description : C Major Synth Lead
"
585,keyscape-melody-light.mp3,23315,Keyscape Melody -Light,http://www.looperman.com/media/loops/2954754/looperman-l-2954754-0174258-keyscape-melody-light.mp3,"140 bpm,Lo-Fi Loops,Rhodes Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : Keyscape melody 140BPM
"
586,minor2go-minor2go-type-guitar-music-is-a-home.mp3,3598,Minor2Go Type Guitar - Music Is A Home,http://www.looperman.com/media/loops/159051/looperman-l-0159051-0190019-minor2go-minor2go-type-guitar-music-is-a-home.mp3,"140 bpm,Trap Loops,Guitar Acoustic Loops,2.31 MB,wav,Key : Bm,Audition",140,Bm,"
	Description : Contact me only via Instagram or Facebook please!
Share your music with me. Just leave a link.
CUSTOM LOOPS? Infos on my profile page. (Click on my profile picture)
"
587,21-savage-type-melody-intro-2.mp3,24515,21 Savage Type Melody Intro 2,http://www.looperman.com/media/loops/3005253/looperman-l-3005253-0171195-21-savage-type-melody-intro-2.mp3,"140 bpm,Rap Loops,Piano Loops,2.31 MB,wav,Key : Unknown,FL Studio",140,Unknown,"
	Description : part 2
"
588,optimistic-bieber-death-news-2.mp3,10951,Bieber Death News 2,http://www.looperman.com/media/loops/498905/looperman-l-0498905-0057424-optimistic-bieber-death-news-2.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : C",140,C,"
	Description : Optimistic-Style...
"
589,rnb-piano.mp3,21848,RnB Piano,http://www.looperman.com/media/loops/2886261/looperman-l-2886261-0141384-rnb-piano.mp3,"140 bpm,RnB Loops,Piano Loops,2.31 MB,wav,Key : E",140,E,"
	Description : Guys, if not difficult in comments write references to listening of the music created by you, very interesting me that turned out. and write whether it is needed to keep writing me loops
"
590,kingballatore-house-loop-001.mp3,10605,House Loop 001,http://www.looperman.com/media/loops/478115/looperman-l-0478115-0052314-kingballatore-house-loop-001.mp3,"140 bpm,House Loops,Synth Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : I made this simple loop in FL Studio 10 with Poizone. It is in E Minor BPM is 140 in 4/4 time. Enjoy
"
591,rojo95-lights-remix-wobble.mp3,16277,Lights Remix Wobble,http://www.looperman.com/media/loops/857244/looperman-l-0857244-0070941-rojo95-lights-remix-wobble.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : Unknown",140,Unknown,"
	Description : A loop from my lights remix
"
592,squire-strat-atmospheric-fx-2.mp3,17120,Squire Strat Atmospheric FX 2,http://www.looperman.com/media/loops/913071/looperman-l-0913071-0139787-squire-strat-atmospheric-fx-2.mp3,"140 bpm,Trip Hop Loops,Guitar Electric Loops,2.31 MB,wav,Key : A",140,A,"
	Description : Played on Squire Strat into FL w/ Hardcore Plugin
Amin/Cmaj
"
593,sea-flute-loop-em.mp3,24379,Sea Flute Loop Em,http://www.looperman.com/media/loops/3001681/looperman-l-3001681-0165886-sea-flute-loop-em.mp3,"140 bpm,Ethnic Loops,Flute Loops,2.31 MB,wav,Key : Em,Logic Pro",140,Em,"
	Description : Conch Sea Shell and Kena.
"
594,kritex-celldweller-type-of-drop.mp3,15555,Celldweller Type Of Drop,http://www.looperman.com/media/loops/823832/looperman-l-0823832-0076760-kritex-celldweller-type-of-drop.mp3,"140 bpm,Dubstep Loops,Bass Wobble Loops,2.31 MB,wav,Key : F",140,F,"
	Description : Idk what to name it, it has a mix of Celldweller and zomboy in it.. Enjoy :)
"
